"stock","cy","fishery_group","aeq_fishery_group_mort","aeq_total_mort","esc","fishery_group_er","stock_code","display_stock_name"
1,1986,"TBC JF TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TBR TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TBR TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCAN TBR N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCBC TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCBC TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCENTRAL FN",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCENTRAL FS",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCOL R N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TCOL R S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TFRAS FN",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TFRASER FS",25.4126193751608,1754.47250347501,402.07,0.0117839640694359,"CHI",NA
1,1986,"TFRASER TERM N",144.605383596661,1754.47250347501,402.07,0.0670542701401186,"CHI",NA
1,1986,"TGEO ST FN",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TGEO ST TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TGS FS",0.000727190221314663,1754.47250347501,402.07,3.37201896156874e-07,"CHI",NA
1,1986,"TJNST TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TNBC TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TNBC TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TNF TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TNORTH FN",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TNORTH FS",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TOR TERM T",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TPGSDN TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TPGSDN TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TPGSDO TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TPGSDO TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TPS FN",10.0919802957475,1754.47250347501,402.07,0.00467970386833811,"CHI",NA
1,1986,"TPS FS",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TSF TERM FS",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TSF TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TWAC FN",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TWCVI FS",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TWCVI TERM N",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"TWCVI TERM S",0,1754.47250347501,402.07,0,"CHI",NA
1,1986,"US JF N",21.2451121022664,1754.47250347501,402.07,0.00985146922355227,"CHI",NA
